sample_id,simulated_x,simulated_y
0,0.75882603933703219,0.19203538653214447
1,-1.9527917107477077,-1.2963796622767445
2,0.21093885515534397,0.086842766217343548
3,0.40365207218586618,0.20831444965321924
4,-0.41776242240002126,-0.25803116501763634
5,-0.77576791075678508,-0.28743535205334136
6,0.26858622791007192,-0.077324775257946454
7,0.28497716541575602,0.071357702531581496
8,1.4370478986075472,0.65664317469336264
9,0.49786386171850638,0.16009015581622446
10,0.30536682892100775,0.37822727340542261
11,-1.2115656311105418,-1.0815612502401539
12,-0.43075166824659872,-0.54616687222056015
13,-0.70780496651483804,-0.90100871412081451
14,0.65182102961861732,0.66488387408967276
15,-0.73409070821430356,-0.9074283778978105
16,-0.34442909844734992,-0.27833191158193482
17,-0.55772333199789137,-0.37473695254379458
18,-0.8391644905688298,-0.23941760944525833
19,1.1565130643754353,1.2187354140853364
20,-0.52891437300844724,-0.12836829560168825
21,0.21706702048802873,-0.56780381490388665
22,0.91925475004804458,0.76830812401152582
23,-0.20140995762389977,-0.20094694398167609
24,-1.1220972191779754,-1.1113253482367025
25,0.21951662135784994,0.092811225761729996
26,-0.21282115879060584,-0.17254357672119741
27,-0.8064303330188427,-0.31293377932453514
28,0.42007139495162105,0.11516952377170328
29,-0.59801561612125964,-0.8770449289635821
30,-1.4681308519122234,-0.22991012111997014
31,1.0786164002977603,0.54409335898474431
32,-0.43237855854192164,-0.39607792987747248
33,0.099966897300691651,-0.17285861109149106
34,0.52755953900301811,0.45984288860785449
35,-0.71389346176725788,-0.19595343524022815
36,0.29071412065839947,0.40849859269647149
37,0.56905308567036927,0.36085003256795367
38,-0.89479190193456948,-0.29647325475877484
39,0.48144458874131513,0.44678397446079154
40,-0.038372615743984761,0.18913843904701974
41,-0.38230746067364618,0.053851335209410073
42,0.373613444228933,0.24119602061137901
43,-0.8620390393289441,-0.31089683709471916
44,-0.66712308343682436,-0.13163831902811637
45,-1.1481333501831699,-0.30674414560653052
46,-1.4484805647956145,-0.80355319931295366
47,-0.50949150292591661,-0.77289358493241278
48,0.15996138902599491,0.45376945315684603
49,0.02165146691275939,-0.031644147489842275
50,-1.4015558547953804,-0.51204231003124712
51,1.0571229413391627,0.92586682077690585
52,2.0164300867120422,0.93220081917579489
53,-0.92033533262850742,-0.64669348644917135
54,0.74950153803712527,0.19816325384910055
55,-0.42584382580841762,-0.012456721834833068
56,1.3706926132020754,1.1891962044045084
57,0.99573054993570931,0.57827478862841719
58,-0.29458830113264423,-0.27455043454517791
59,-2.0168305688671588,-0.72846056814360804
60,0.30991329545460844,0.24565421751530278
61,0.6021665714282417,0.23123101492500783
62,0.3176023968093622,0.12191617406621028
63,1.6040837555596195,0.73781701947518052
64,-0.56833504212462349,-0.46155548627579812
65,0.41150556887996703,0.35278026657164197
66,1.1984880903793496,0.30127240506824293
67,-0.7135977341468086,-0.53339175403146999
68,-0.2976294087749467,-0.27752852827367236
69,-0.070173580886558895,-0.15755309276819446
70,0.71897838174393036,0.34097791577711145
71,-1.1876433447547774,-0.74141783982393639
72,-0.028095436084904862,0.29991519224843843
73,0.85939222629984557,0.56145492569253808
74,-0.51926783859133274,-0.12832731677544093
75,0.32306836008762185,0.0021804145441527423
76,0.63814164585243804,0.41144292317012221
77,0.43906525331587065,-0.13531995226721477
78,-0.23534491180392794,-0.24028485574441513
79,0.22482268996152452,0.4777765438700674
80,0.83166084528448292,0.34611702696985291
81,-0.73212124409549373,-0.2600454007908739
82,0.48848098220968217,0.42066408777795428
83,-0.56615906925838788,-0.074665665221822053
84,1.2356628044133093,0.56802333450164044
85,-0.88864138046336671,-0.32064982294639255
86,1.9395960039582438,1.038592355406486
87,0.647518947234349,0.16386996725689151
88,-0.16607451346885801,-0.19350086483571408
89,0.41562952294509126,0.39363538048905067
90,0.39309931891563754,0.33017508905070414
91,0.41345736614937567,0.93477443574661589
92,-0.54689360420257183,0.21354364816607682
93,0.33050658691811918,-0.20767641148582247
94,0.93125758787626556,0.46622508041231636
95,-1.2433972871249561,-0.86492845490726222
96,0.45127662695436199,0.26229164460463039
97,0.37414307118835138,0.32884034383629224
98,1.1155128832035106,0.46507171617759135
99,0.5152465726079849,0.32689011363825615
100,-1.3852418283026977,-1.4475900418932679
101,0.31981661702547937,0.25729705490291721
102,-0.031720791737283094,0.33826989176223765
103,0.076117364904443652,0.2765080763195259
104,-0.13184710468828717,-0.13781216418028633
105,-0.18881733082370697,-0.41650931518292444
106,0.53830936883203973,0.66319488558401241
107,-1.7215484235962342,-0.95353657204740094
108,-1.2942170341348427,-0.36232266973003158
109,1.0833244325756171,0.40731590737867351
110,-0.78911466489901827,0.18679370558094396
111,0.14665068490156821,0.11825443175437013
112,0.70436969659870918,0.27331217310014688
113,-0.6479161134789807,-0.17467015394483726
114,0.28721948039380862,0.28830700602316695
115,0.84373672980409387,0.55975165714864272
116,0.031621302740585777,0.095773513497797377
117,-1.7430041876219644,-1.0381239452060087
118,-0.024551853170549004,0.0061403389861520302
119,-0.24269169873456445,-0.10266274474558429
120,-1.1731955649414567,-0.99105248765147946
121,0.29715394404086437,0.32417328813804014
122,-1.1984981430445916,-0.6260482860651988
123,-0.2299470299735927,0.64921430993143703
124,-0.70746609714909348,0.31371115064688471
125,0.63358016216241386,-0.28925635797942983
126,0.61952647915567205,0.36935263146168684
127,-0.78506494142041738,-0.63082263608335876
128,-0.3714343682373904,-0.4498311061142134
129,0.29936184142077005,-0.074828495846390425
130,0.19002198358778469,-0.050311796545840948
131,0.83921013039038117,0.19533872037466132
132,0.85324573491907596,0.57623959715620576
133,0.790174696433248,1.4323495504929764
134,0.89599494970201865,0.43102202856473426
135,1.0823515142790892,0.86349906955367528
136,-0.1865987144602537,-0.27270221531770433
137,-0.0037399495027461982,-0.28587378811496966
138,-0.42567310919045243,-0.21256606531207325
139,-0.54591632425825809,-0.67149916764714757
140,-0.16257914736038484,-0.16057116220668
141,1.0343658564142568,0.61306926120161742
142,-1.4033631376215399,-0.78486313842422917
143,-1.711699564478252,-0.90013670732721407
144,0.23703701594486296,-0.062031877079481185
145,-1.1385939719237455,-0.45159418419030251
146,-0.64559192612576188,-0.33998559750424862
147,-0.42509687863442469,-0.14845306357531557
148,-0.8710350340964782,-0.77663200780386854
149,0.96732384751374556,0.41831664063279561
150,2.1372344147995652,1.1722039353334475
151,0.31674556513592417,0.14390239651650694
152,-0.44757911145357177,-0.24442169392324861
153,-0.83146415483680092,-0.27406134601948962
154,-0.75264313092743573,-0.19774256006927207
155,0.36699181266991021,0.3722278197822636
156,-0.92207550687397355,-0.13283522427243546
157,0.057415335158554875,0.15959903263624486
158,-0.086039759233597107,0.58989005730193411
159,-1.1771700434711343,-0.56498590326733023
160,-1.0282365729141727,-0.93075043921552914
161,0.40271399573559974,0.30979500826008233
162,-0.8200237666066531,0.0095874405565990195
163,-1.538717355424071,-0.66130443444341336
164,-0.90321319761245478,-0.32674695250642527
165,1.7417854984707841,0.79343448921164694
166,1.9924370494438555,0.92212926460095435
167,1.7637198142742869,0.53805735477163141
168,1.4958604964300763,0.85305223485341319
169,0.18502060248166249,-0.025948040873839479
170,-1.0510969423391301,-0.14225218029006817
171,-0.15154519517621881,-0.098253780611947783
172,0.33238772029717689,-0.031131630143850356
173,-0.06680198980033264,-0.38051493081437726
174,-0.46304682500815864,-0.49920372229534948
175,-0.78556786704645043,-0.90694401843601202
176,-0.41863240838293836,0.10624817727392519
177,1.1665348410297833,0.32524378761480299
178,0.0073681908711617783,-0.46152173749182057
179,-0.54069397119592122,-0.1419185210442612
180,1.7744452831921069,0.8088570656491475
181,-1.0583124942195157,-0.64920426700737766
182,-1.2771985698936179,-0.74291342605481703
183,-1.0518614852218602,-0.44613248386935844
184,0.38502766460370985,-0.39435189936809179
185,-0.46092394007695514,0.0063393631838791487
186,0.62973910424953783,0.18986139329609913
187,0.10844994667774076,-0.17032083802498582
188,0.14945286746429962,0.41061639373044467
189,0.57660452096223413,0.20737153613945222
190,0.11553848230989307,-0.030508767022591018
191,-1.7960706064148568,-1.3749469744156118
192,0.79268826188249097,0.85216859387890631
193,1.120739246365748,0.29127957134868865
194,-0.85629722177556722,-0.47330468103809276
195,0.99975791441548512,0.52434422129564406
196,-1.1583022475477218,-0.82947023794052732
197,-0.96031198776830695,-0.91660230175098489
198,0.51097280266252187,0.35971620623629119
199,0.75033367116855532,0.26979738958752397
200,-0.085360857201868617,-0.38652051487791961
201,0.50331397721999849,0.43680989380391233
202,-0.85626799749727855,-0.47179738731085485
203,0.7334130947624391,0.076915457979657403
204,0.84469762177115415,0.35822140747320808
205,0.43479233573814813,0.39152465816458304
206,-0.63650740377785864,-0.43839946296111543
207,0.14955122908592514,-0.047249749119554346
208,-0.25386923572651554,-0.3160688453481858
